Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host,Instrument,isolation_source,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,isolate
SRR15884488,AMPLICON,405,21417484,PRJNA763023,SAMN21421060,Metagenome or environmental,10951165,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175120,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,yControl_18,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:42:00Z,1,yControl_18,SRP336949,yControl_18
SRR15884489,AMPLICON,418,14578188,PRJNA763023,SAMN21421059,Metagenome or environmental,7657380,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175119,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,yControl_17,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:42:00Z,1,yControl_17,SRP336949,yControl_17
SRR15884490,AMPLICON,415,5751885,PRJNA763023,SAMN21421058,Metagenome or environmental,3082737,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175118,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,yControl_16,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:42:00Z,1,yControl_16,SRP336949,yControl_16
SRR15884491,AMPLICON,407,11566075,PRJNA763023,SAMN21421057,Metagenome or environmental,5997558,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175117,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,yControl_15,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:42:00Z,1,yControl_15,SRP336949,yControl_15
SRR15884492,AMPLICON,407,21945775,PRJNA763023,SAMN21420616,Metagenome or environmental,8205052,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175116,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,oControl_145,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:42:00Z,1,oControl_145,SRP336949,oControl_145
SRR15884493,AMPLICON,405,8936101,PRJNA763023,SAMN21421056,Metagenome or environmental,4645343,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175115,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,yControl_14,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:42:00Z,1,yControl_14,SRP336949,yControl_14
SRR15884494,AMPLICON,416,25412754,PRJNA763023,SAMN21421055,Metagenome or environmental,7860688,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175114,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,yControl_148,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:42:00Z,1,yControl_148,SRP336949,yControl_148
SRR15884495,AMPLICON,407,60161834,PRJNA763023,SAMN21421054,Metagenome or environmental,18530593,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175113,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,yControl_147,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:42:00Z,1,yControl_147,SRP336949,yControl_147
SRR15884496,AMPLICON,406,24894173,PRJNA763023,SAMN21421053,Metagenome or environmental,8643540,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175112,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,yControl_146,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:42:00Z,1,yControl_146,SRP336949,yControl_146
SRR15884497,AMPLICON,413,56962475,PRJNA763023,SAMN21421052,Metagenome or environmental,24072806,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175111,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,yControl_145,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:42:00Z,1,yControl_145,SRP336949,yControl_145
SRR15884498,AMPLICON,415,25505796,PRJNA763023,SAMN21421051,Metagenome or environmental,9475078,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175110,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,yControl_144,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:42:00Z,1,yControl_144,SRP336949,yControl_144
SRR15884499,AMPLICON,414,28837877,PRJNA763023,SAMN21421050,Metagenome or environmental,9798837,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175109,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,yControl_143,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:42:00Z,1,yControl_143,SRP336949,yControl_143
SRR15884500,AMPLICON,414,22189045,PRJNA763023,SAMN21421049,Metagenome or environmental,7703569,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175108,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,yControl_142,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:42:00Z,1,yControl_142,SRP336949,yControl_142
SRR15884501,AMPLICON,415,26410241,PRJNA763023,SAMN21421048,Metagenome or environmental,11066653,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175107,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,yControl_141,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:42:00Z,1,yControl_141,SRP336949,yControl_141
SRR15884502,AMPLICON,419,30902194,PRJNA763023,SAMN21421047,Metagenome or environmental,11254039,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175106,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,yControl_140,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:42:00Z,1,yControl_140,SRP336949,yControl_140
SRR15884503,AMPLICON,406,23109856,PRJNA763023,SAMN21420615,Metagenome or environmental,7979354,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175105,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,oControl_144,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:42:00Z,1,oControl_144,SRP336949,oControl_144
SRR15884504,AMPLICON,415,8252095,PRJNA763023,SAMN21421046,Metagenome or environmental,4189959,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175104,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,yControl_13,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:42:00Z,1,yControl_13,SRP336949,yControl_13
SRR15884505,AMPLICON,414,23376144,PRJNA763023,SAMN21421045,Metagenome or environmental,8016481,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175103,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,yControl_139,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:42:00Z,1,yControl_139,SRP336949,yControl_139
SRR15884506,AMPLICON,419,26261801,PRJNA763023,SAMN21421044,Metagenome or environmental,9164847,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175102,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,yControl_138,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:42:00Z,1,yControl_138,SRP336949,yControl_138
SRR15884507,AMPLICON,417,25167248,PRJNA763023,SAMN21421043,Metagenome or environmental,8647544,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175101,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,yControl_137,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:42:00Z,1,yControl_137,SRP336949,yControl_137
SRR15884508,AMPLICON,406,26697653,PRJNA763023,SAMN21421042,Metagenome or environmental,8960794,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175100,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,yControl_136,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:42:00Z,1,yControl_136,SRP336949,yControl_136
SRR15884509,AMPLICON,416,26765681,PRJNA763023,SAMN21421041,Metagenome or environmental,9538640,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175099,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,yControl_135,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:42:00Z,1,yControl_135,SRP336949,yControl_135
SRR15884510,AMPLICON,406,24921990,PRJNA763023,SAMN21421040,Metagenome or environmental,8641866,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175098,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,yControl_134,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:42:00Z,1,yControl_134,SRP336949,yControl_134
SRR15884511,AMPLICON,406,22350039,PRJNA763023,SAMN21421039,Metagenome or environmental,7465854,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175097,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,yControl_133,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:42:00Z,1,yControl_133,SRP336949,yControl_133
SRR15884512,AMPLICON,406,26709415,PRJNA763023,SAMN21421038,Metagenome or environmental,9189932,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175096,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,yControl_132,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:42:00Z,1,yControl_132,SRP336949,yControl_132
SRR15884513,AMPLICON,421,26833843,PRJNA763023,SAMN21421037,Metagenome or environmental,9044566,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175095,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,yControl_131,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:42:00Z,1,yControl_131,SRP336949,yControl_131
SRR15884514,AMPLICON,406,22663904,PRJNA763023,SAMN21420614,Metagenome or environmental,7613753,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175094,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,oControl_143,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:42:00Z,1,oControl_143,SRP336949,oControl_143
SRR15884515,AMPLICON,403,31209233,PRJNA763023,SAMN21421036,Metagenome or environmental,9290679,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175093,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,yControl_130,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:42:00Z,1,yControl_130,SRP336949,yControl_130
SRR15884516,AMPLICON,409,12029818,PRJNA763023,SAMN21421035,Metagenome or environmental,6027714,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175092,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,yControl_12,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:42:00Z,1,yControl_12,SRP336949,yControl_12
SRR15884517,AMPLICON,424,30518519,PRJNA763023,SAMN21421034,Metagenome or environmental,8828474,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175091,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,yControl_129,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:42:00Z,1,yControl_129,SRP336949,yControl_129
SRR15884518,AMPLICON,417,26396423,PRJNA763023,SAMN21421033,Metagenome or environmental,8344897,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175090,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,yControl_128,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:42:00Z,1,yControl_128,SRP336949,yControl_128
SRR15884519,AMPLICON,413,24180564,PRJNA763023,SAMN21421032,Metagenome or environmental,9057734,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175089,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,yControl_127,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:42:00Z,1,yControl_127,SRP336949,yControl_127
SRR15884520,AMPLICON,415,24171500,PRJNA763023,SAMN21421031,Metagenome or environmental,8843135,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175088,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,yControl_126,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:42:00Z,1,yControl_126,SRP336949,yControl_126
SRR15884521,AMPLICON,414,25245569,PRJNA763023,SAMN21421030,Metagenome or environmental,8141359,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175087,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,yControl_125,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:42:00Z,1,yControl_125,SRP336949,yControl_125
SRR15884522,AMPLICON,417,26315967,PRJNA763023,SAMN21421029,Metagenome or environmental,8332943,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175086,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,yControl_124,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:42:00Z,1,yControl_124,SRP336949,yControl_124
SRR15884523,AMPLICON,425,28889552,PRJNA763023,SAMN21421028,Metagenome or environmental,9371568,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175085,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,yControl_123,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:42:00Z,1,yControl_123,SRP336949,yControl_123
SRR15884524,AMPLICON,408,26094144,PRJNA763023,SAMN21421027,Metagenome or environmental,10798890,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175084,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,yControl_122,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:42:00Z,1,yControl_122,SRP336949,yControl_122
SRR15884525,AMPLICON,410,23786438,PRJNA763023,SAMN21420613,Metagenome or environmental,8602812,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175083,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,oControl_142,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:42:00Z,1,oControl_142,SRP336949,oControl_142
SRR15884526,AMPLICON,412,24877110,PRJNA763023,SAMN21421026,Metagenome or environmental,8334360,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175082,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,yControl_121,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:42:00Z,1,yControl_121,SRP336949,yControl_121
SRR15884527,AMPLICON,422,28578510,PRJNA763023,SAMN21421025,Metagenome or environmental,9315129,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175081,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,yControl_120,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:42:00Z,1,yControl_120,SRP336949,yControl_120
SRR15884528,AMPLICON,417,5457332,PRJNA763023,SAMN21421024,Metagenome or environmental,2761643,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175080,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,yControl_11,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:42:00Z,1,yControl_11,SRP336949,yControl_11
SRR15884529,AMPLICON,404,21285822,PRJNA763023,SAMN21421023,Metagenome or environmental,7431796,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175079,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,yControl_119,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:42:00Z,1,yControl_119,SRP336949,yControl_119
SRR15884530,AMPLICON,410,23272784,PRJNA763023,SAMN21421022,Metagenome or environmental,7637662,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175078,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,yControl_118,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:42:00Z,1,yControl_118,SRP336949,yControl_118
SRR15884531,AMPLICON,412,27366919,PRJNA763023,SAMN21421021,Metagenome or environmental,9595915,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175077,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,yControl_117,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:42:00Z,1,yControl_117,SRP336949,yControl_117
SRR15884532,AMPLICON,408,21913096,PRJNA763023,SAMN21421020,Metagenome or environmental,7493040,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175076,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,yControl_116,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:42:00Z,1,yControl_116,SRP336949,yControl_116
SRR15884533,AMPLICON,405,22391933,PRJNA763023,SAMN21421019,Metagenome or environmental,7547274,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175075,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,yControl_115,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:42:00Z,1,yControl_115,SRP336949,yControl_115
SRR15884534,AMPLICON,409,20858263,PRJNA763023,SAMN21421018,Metagenome or environmental,7029131,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175074,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,yControl_114,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:42:00Z,1,yControl_114,SRP336949,yControl_114
SRR15884535,AMPLICON,399,28325772,PRJNA763023,SAMN21421017,Metagenome or environmental,9928990,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175073,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,yControl_113,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:42:00Z,1,yControl_113,SRP336949,yControl_113
SRR15884536,AMPLICON,419,28773957,PRJNA763023,SAMN21420612,Metagenome or environmental,9760595,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175072,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,oControl_141,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:42:00Z,1,oControl_141,SRP336949,oControl_141
SRR15884537,AMPLICON,424,30832119,PRJNA763023,SAMN21421016,Metagenome or environmental,9354063,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175071,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,yControl_112,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:42:00Z,1,yControl_112,SRP336949,yControl_112
